_label_job_title	Junior IT Inhouse Consultant / Application Manager (m/w/d) ECM/DMS
_label_do_not_consider	Team sucht Player!
_label_potential_skill_phrase	Gelegentliche internationale Dienstreisen zu den Standorten unserer Kunden unseres Unternehmens im Rahmen von Rollouts
_label_potential_skill_phrase	Out-of-the-box-thinking, internationaler Mindset, Neugier und Mut zur Veränderung
_label_do_not_consider	Hannover, Hildesheim, Hameln, Rinteln, Alfeld
_label_potential_skill_phrase	Du kannst Probleme konzentriert angehen und Lösungen finden
_label_do_not_consider	In unserem Arbeitsumfeld bewegen wir uns zwischen Tradition sowie werteorientierter Vision und laden Sie ein, uns auf diesem Kurs zu begleiten. Gestalten Sie mit uns Ihre Zukunft!Gern unterstützen wir Sie bei einem eventuellen Umzug in die Metropole Berlin.
_label_job_title	System Engineer w/m/d mit Schwerpunkt Check Point/Nexus
_label_do_not_consider	Spannende Aufgaben und Projekte in einem dynamischen und internationalen Arbeitsumfeld
_label_potential_skill_phrase	Du hast Spaß an der Arbeit im Team, bist offen und kommunikativ
_label_do_not_consider	Frankfurt (Main), Hannover, Leipzig
_label_potential_skill_phrase	Informatikstudium oder eine vergleichbare Ausbildung mit mehrjähriger Berufserfahrung in einem der Bereiche: Informationssicherheit, IT Security, Netzwerkarchitektur, Bereitstellung von Cloud Lösungen.
_label_do_not_consider	Über 90% Mitarbeiterzufriedenheit in sehr kollegialem Umfeld
_label_potential_skill_phrase	Be actively involved in business development activities to help identify and research opportunities on new/existing clients
_label_do_not_consider	Sie können sich auf eine sorgfältige Einarbeitung verlassen.
_label_potential_skill_phrase	Sie fungieren als Schnittstelle zwischen externen Partnern und Hochschule sowie zwischen den Einrichtungen / Fachabteilungen innerhalb der Universität.
_label_potential_skill_phrase	Erstellen von Komponenten für die Datenaufbereitung
_label_do_not_consider	Gut für den Rücken: elektrisch höhenverstellbarere Schreibtische
_label_do_not_consider	Fachinformatiker IT Service Desk (m/w/d)
_label_potential_skill_phrase	Engagierter Teamplayer mit hohem Verantwortungsbewusstsein und Reisebereitschaft und sehr gute Kommunikationsfähigkeiten in Deutsch und Englisch
_label_potential_skill_phrase	Überwachung und Betrieb des E-Mail-Verschlüsselungssystems Symantec Gateway E-Mail Encryption und GBS IQSuite
_label_potential_skill_phrase	Wir fördern und honorieren dein Talent: Als Junior IT-Consultant (m/w/d) erhältst du die Chance, dich schnell zu einer treibenden Kraft in unseren Kundenprojekten zu entwickeln. Werde Teil eines starken Beraterteams und...
_label_job_title	Informatiker / Wirtschaftsinformatiker als Senior Research Manager (m/w/d/)
_label_do_not_consider	Morris OttoTel.:0611 - 9278 - 504
_label_do_not_consider	Individuelle Weiter­bildungs- und Entwicklungs­möglich­keiten
_label_potential_skill_phrase	WAS WÜRDE UNS NOCH WEITERBRINGEN?
_label_potential_skill_phrase	Fach- oder Hochschulstudium im Bereich Elektrotechnik oder Informatik (oder vergleichbare Qualifikation)
_label_do_not_consider	Unser Kunde ist seit Jahren ein Top-Player in der Finanzdienstleistungsindustrie. Das Unternehmen hat in den letzten Jahren konsequent die Grundlagen für moderne digitale Geschäftsmodelle, Prozesse und Kundenservices in einem konzernweiten Transformationsprogramm geschaffen. Nachdem in den vergangenen zwei Jahren agile Arbeitsmethoden intensiv pilotiert und umfangreiche Erfahrungen gesammelt wurden, erfolgt nun eine breite agile Aufstellung des Unternehmens. Ziel ist es, sich konsequent agil auszurichten, kundenorientiert zu handeln und datengetrieben zu entscheiden. Für die Konzeption und Ausdetaillierung der agilen Steuerung und deren Betrieb suchen wir schnellstmöglich den 'Digital Transformation Manager / Head of Agile Delivery (gn)'.
_label_potential_skill_phrase	Ihre eigenverantwortliche, proaktive und teamorientierte Arbeitsweise, Ihre Lernbereitschaft und Ihr strukturierter Arbeitsstil sprechen für Sie
_label_job_title	System Architect for Acoustic Transducers
_label_paragraph_separator	Teamleiter (m/w/d) Software Engineering / Full Stack Integration
_label_do_not_consider	Die Sicherheit eines traditionsreichen Unternehmens
_label_paragraph_separator	Retarus in zwei Sätzen
_label_potential_skill_phrase	Selbstständige Arbeitsweise gepaart mit Kreativität
_label_potential_skill_phrase	Ergänzt wird Ihre Aufgabe durch die Konzeption von Softwaresystemen und deren Spezifikation durch Erstellung von Leistungsbeschreibungen.
_label_job_title	Projektmanager (w/m/d) für internationale Software-Projekte im Finanzumfeld
_label_do_not_consider	Bitte reichen Sie zu Ihrer Bewerbung folgendeBewerbungsunterlagenein:
_label_do_not_consider	Die IDEENKAPITAL ist eine Tochtergesellschaft der ERGO Group AG, die aktiv Fondsbeteiligungen verwaltet.
_label_do_not_consider	Dann bewerben Sie sich jetzt:Yiting Li, HR ManagerinTelefon:+49 (231) 5599 8213
_label_potential_skill_phrase	Abstimmung und enger Autausch mit dem Entwicklungsteam
_label_do_not_consider	Flexible Arbeitszeiten und Home Office-Regelung zur besseren Vereinbarkeit von Privat- und Berufsleben
_label_potential_skill_phrase	Konkret übernehmen Sie Prozessaktivitäten im Rahmen der Softwareentwicklung und für die Maintenance (inkl. 3rd Level Support) von Applikationen mitFokus auf Test, technische Konzeption und Realisierung.
_label_do_not_consider	lnventarisierung und Assetmanagement der verfügbaren Endgeräte und Netzwerkkomponenten
_label_potential_skill_phrase	Du verfügst über großartige analytische Skills, bist zahlenaffin und hast Spaß an konzeptionellen und abstrakten Aufgaben.
_label_do_not_consider	FREUNDLIEB Bauunternehmung GmbH & Co. KGz.H. Frau Martina MallohnHörder Burgstraße 1544263 Dortmundm.mallohn@freundlieb.de
_label_do_not_consider	Gestalte mit uns die Zukunft der Gothaer und komme in unser Team!Als Softwareentwickler (m/w/d) bei der Gothaer Systems bist Du verantwortlich für die Neu- und Weiterentwicklung der wichtigsten Systeme im Programmportfolio der Gothaer. Zum nächstmöglichen Zeitpunkt suchen wir mehrere Softwareentwickler (m/w/d) Java.
_label_potential_skill_phrase	Optional:
_label_potential_skill_phrase	Durchführung und Bewertung von Projekten im Datacenter Bereich
_label_potential_skill_phrase	Sie berichten die Projektergebnisse regelmäßig in Steuerungsgremien
_label_potential_skill_phrase	Bearbeitung und Reaktion auf Informationssicherheitsereignisse, die durch Sicherheitslösungen generiert werden: Logsammlung und -überwachung, Schwachstellenscanner, Antivirenschutz, Data Leakage Prevention
_label_do_not_consider	Wir sind jedoch über verschiedene Branchen hinweg breit aufgestellt, planen langfristig und haben uns bisher gerade in Krisenzeiten immer flexibel auf unsere Kunden eingestellt. Unser Kerngeschäft ist die Digitalisierung. Wir sind davon überzeugt, dass dieses Thema noch weiter an Bedeutung für viele Unternehmen und öffentliche Auftraggeber gewinnen wird.
_label_potential_skill_phrase	Installation, Konfiguration und Administration von IT-Endgeräten
_label_do_not_consider	Bei Fragen können Sie uns gerne unter+49 40 21107 291oderjobs@koerber.comkontaktieren.Bitte senden Sie uns Ihre Bewerbung ausschließlich über das Bewerberportal über den „Jetzt bewerben“ Button zu.
_label_potential_skill_phrase	Kommunikationsstärke und Anspruch, eine gute Dienstleistung zu erbringen
_label_potential_skill_phrase	Erfahrungen in der Planung von Netzwerken von aktiven und passiven Komponenten
_label_potential_skill_phrase	Sprachkenntnisse in Deutsch mindestens nach Stand C1 sowie
_label_potential_skill_phrase	Detaillierte Kenntnisse über die Systematik des Projektmanagements sowie im Bereich der Projektplanung, -führung, -controlling konnten Sie bereits sammeln, idealerweise sind Sie als Projektmanager zertifiziert
_label_potential_skill_phrase	Fundierte Erfahrungen in den Erweiterungsmöglichkeiten von SAP (User Exits, BADI, BAPI) und in der Schnittstellenimplementierung auf Basis von WebService-Technologie
_label_potential_skill_phrase	Die Abteilung für Medizinische Fachsysteme und Diagnostik im UKE betreut eine Vielzahl unterschiedlicher IT-Systeme für den patientennahen Einsatz und leistet einen wichtigen Beitrag zu weltweit anerkannter Hochleistungsmedizin.
_label_paragraph_separator	shaping concepts. forming ideas.
_label_do_not_consider	Aus Sicherheitsgründen akzeptieren wir Anhänge nur als PDF oder JPEG.
_label_do_not_consider	großzügige und moderne Büroräume mit zahlreichen Pausenzonen ausgestattet mit Billardtisch und Konsole – auch Hunde sind bei uns willkommen,
_label_paragraph_separator	educcare Lösungen für Familie und Beruf GmbH
_label_paragraph_separator	ITler/ Fachinformatiker / Systemadministrator (m/w/d)
_label_potential_skill_phrase	Mehrjährige praktische Erfahrung in der Entwicklung von Applikationen unter Verwendung von Visual Studio Toolchain, C++, C#
_label_do_not_consider	Arbeitsmedizinischer Dienst
_label_potential_skill_phrase	Ausgeprägte Problemlösefähigkeiten / Vernetztes Denken
_label_do_not_consider	Personalabteilung: Frau Schädle, Tel.:08161 932-3120
_label_do_not_consider	Die AUEL EDV-Beratung GmbH steht seit 1980 für fundierte Beratung und individuelle Softwarelösungen. Wir unterstützen unsere Kunden bei der Herausforderung der Digitalisierung ihrer Geschäftsprozesse. Die individuell auf den Kunden zugeschnittenen Softwarelösungen integrieren sich nahtlos in die vorhandene Umgebung und bieten dank ihrer Skalierbarkeit eine langfristige Investitionssicherheit.
_label_potential_skill_phrase	Optimierung und Weiterentwicklung von bestehenden Architekturen
_label_paragraph_separator	Application Engineer Central POS Services (m/w/d)
_label_paragraph_separator	Senior Microsoft Cloud Architekt (m/w/d)
_label_paragraph_separator	GERMAN WATER and ENERGY GROUP
_label_potential_skill_phrase	Erhebung von User Stories auf Basis der Systemanforderungen und Nutzeranforderungen
_label_paragraph_separator	Frontend-/Fullstack-Entwickler (w/m/d)
_label_potential_skill_phrase	Services dürfen zusätzlich eine eigene Datenhaltung definieren, z.B. für Verwaltungsdaten oder optimierte Lesemodelle. Die Implementierung wird an dieser Stelle bewusst RDBMS-neutral gehalten bzw. ermöglicht auch den Einsatz von NoSQL-Technologien, z.B. Elastic oder neo4j
_label_potential_skill_phrase	Erfahrung in System- und SW-Architektur, SW-Konzeption, SW-Entwicklung, Cloud Technologien und Betrieb von (cloud-nativen) Applikationen und IT-Systemen
_label_do_not_consider	Du agierst alstechnologische Leitfigurfür das Entwicklungsteam und steuerst so agile Projekte zum Erfolg.
_label_potential_skill_phrase	Du bringst ein gutes, lösungsorientiertes Zeit- und Organisationsmanagement, sowie eine hohe Kunden- und Serviceorientierung mit.
_label_do_not_consider	As a Group Leader, you will join a highly motivated, interdisciplinary team performing contract research and development for clients from the (bio)pharmaceutical industry worldwide. We offer you diversified and challenging areas of responsibilities in our innovative company. We actively support your personal development (technical, scientific and personal skills) especially by training on relevant techniques for characterization of (bio)pharmaceuticals. Beyond that Coriolis offers a variety of benefits and team activities to its employees.
_label_do_not_consider	Zentrale Lage – wir sind gut mit öffentlichen Verkehrsmitteln erreichbar
_label_do_not_consider	Prämien­zahlung
_label_do_not_consider	attraktive Zusatzleistungen wie Übernahme von Kita-Gebühren, freie Getränke, Obst, Müsli, Massagen, Sportmöglichkeiten uvm.
_label_potential_skill_phrase	Sie kennen sich mit Internetstandards, Design Patterns oder Test-Driven Development  des Backend Codes aus
_label_potential_skill_phrase	übernehmen die Variantenfindung, Koordinierung und Abstimmung von Konstruktionslösungen mit beteiligten Ämtern und Abteilungen, mit Trägern öffentlicher Belange, Verkehrsbetreibern, externen Ingenieurbüros und sonstigen Dritten
_label_potential_skill_phrase	Kenntnisse aus dem Laborbereich, speziell Erfahrungen mit Labor-Informations-Management-Systemen (LIMS) sind vorteilhaft
_label_paragraph_separator	Senior System Spezialist Linux (m/w/d)
_label_potential_skill_phrase	Kenntnisse im Umgang mit der DevOps Methodologie, Infrastructure as Code sowie CI/CD Pipelines
_label_do_not_consider	Kienbaum ist weltweit mit 26 Büros auf vier Kontinenten vertreten.
_label_do_not_consider	Im Landesprojekt Projekt bwHPC-S5 „Scientific Simulation Storage Support Services“ für das High Performance Computing (HPC) ist zum nächstmöglichen Zeitpunkt die Stelle eines/einer
_label_potential_skill_phrase	Du übernimmst die fachliche Verantwortung für Projekte zur Effizienzsteigerung und zur Transformation mit Fokus auf die Weiterentwicklung des Geschäftsmodells, der Strategie, der Kernprozesse und auf den kulturellen Wandel
_label_potential_skill_phrase	Abgeschlossenes Studium der Elektrotechnik, Nachrichtentechnik, (technischen) Informatik oder vergleichbares Studium
_label_potential_skill_phrase	Erfahrung mit Windows- und MS-Office-Umgebung
_label_potential_skill_phrase	Praktische Erfahrung in der Konzeption und Umsetzung von SiL Lösungen sowie deren Automatisierung
_label_potential_skill_phrase	Erste Projektmanagement Erfahrung
_label_potential_skill_phrase	Gutes Verständnis von EDV-Systemen (ERP- und/oder CRM-Lösungen)
_label_potential_skill_phrase	Gute Englischkenntnisse runden dein Profil ab.
_label_do_not_consider	Angenehmes Arbeitsumfeld in einem kleinen Team mit flacher Hierarchie
_label_potential_skill_phrase	Sehr gute MS-Office-Kennt­nisse, Erfahrung mit der CRM-Soft­ware estate office ist von Vorteil
_label_potential_skill_phrase	Sie haben den Wunsch, lebenslang zu lernen und sich dadurch in Ihren Fähig­keiten, Fertig­keiten und Ihrem Wissen kontinuierlich weiter­zuentwickeln
_label_potential_skill_phrase	Firewall/UTM
_label_potential_skill_phrase	Du wirst Teil einerstarken Community von (Dualen) Studentenund hast auf regelmäßigenTeameventsdie Möglichkeit Dich zu vernetzen - der Spaß kommt natürlich auch nicht zu kurz.
_label_potential_skill_phrase	erste einschlägige Berufserfahrung im Bereich SW Qualitätsmanagement, vorzugsweise in der Softwareentwicklung im medizinischen oder einem anderen regulierten Umfeld
_label_do_not_consider	Arbeitszeit:Es sind 40 Wochenstunden vorgesehen. Eine Teilzeitanstellung ist möglich.
_label_do_not_consider	Konzeption, Programmierung und Betreuung von spezifischen Datenbank­anwendungen sowie deren Über­leitung in Datenbank­strukturen
